43230,272.02,270.34,272.39,270.22,72.06M,0.0094
43229,269.5,267.68,269.87,267.09,59.67M,0.0097
43228,266.92,266.5,267.32,265.15,67.50M,0
43227,266.92,266.89,268.02,266.11,55.30M,0.0034
43224,266.02,261.52,266.79,261.15,91.22M,0.0129
43223,262.62,262.26,263.36,259.05,136.31M,-0.0022
43222,263.2,264.76,265.68,262.76,86.37M,-0.0067
43221,264.98,263.87,265.1,262.11,74.20M,0.0018
43220,264.51,267.26,267.89,264.43,82.18M,-0.0077
43217,266.56,267,267.34,265.5,57.05M,0.0009
43216,266.31,264.79,267.25,264.29,67.73M,0.0102
43215,263.63,262.91,264.13,260.85,103.84M,0.0025
43214,262.98,267.73,267.98,261.28,112.89M,-0.0135
43213,266.57,267.26,267.89,265.35,65.56M,-0.0001
43210,266.61,268.81,269.06,265.61,99.95M,-0.0085
43209,268.89,269.65,269.88,267.72,77.66M,-0.0055
43208,270.39,270.69,271.3,269.87,57.30M,0.0007
43207,270.19,269.33,270.87,268.75,64.68M,0.0107
43206,267.33,267,268.2,266.07,63.41M,0.0082
43203,265.15,267.41,267.54,264.01,85.08M,-0.0029
43202,265.93,265.26,267,265.06,68.89M,0.0082
43201,263.76,263.47,265.64,263.39,91.14M,-0.0052
43200,265.15,264.27,266.04,262.98,105.57M,0.0159
43199,261,261.37,264.84,259.94,105.44M,0.0049
43196,259.72,263.42,265.11,258,179.52M,-0.0223
43195,265.64,265.55,266.64,264.32,82.65M,0.0079
43194,263.56,256.75,264.36,256.6,123.72M,0.0107
43193,260.77,258.87,261.31,256.84,119.96M,0.0128
43192,257.47,262.55,263.13,254.67,186.29M,-0.0216
43188,263.15,261.12,265.26,259.84,124.24M,0.0128
43187,259.83,260.75,262.64,258.58,146.45M,-0.003
43186,260.6,266.17,266.77,258.84,129.94M,-0.017
43185,265.11,262.13,265.43,259.41,141.96M,0.0274
43182,258.05,264.17,265.02,257.83,183.53M,-0.0213
43181,263.67,267.91,268.87,263.36,148.79M,-0.025
43180,270.43,270.9,273.27,270.19,78.71M,-0.0019
43179,270.95,270.94,271.67,270.18,59.76M,0.0017
43178,270.49,273.35,274.4,268.62,109.21M,-0.0135
43175,274.2,274.5,275.39,274.14,100.34M,-0.0029
43174,275,275.88,276.61,274.43,83.43M,-0.0011
