40332,2303,2285.8,2307.5,2274.9,585.15M,0.0096
40331,2281.1,2234.6,2281.1,2221.1,624.62M,0.0264
40330,2222.3,2244.8,2277.4,2220.9,605.06M,-0.0154
40326,2257,2275.2,2277.1,2241.5,650.22M,-0.0091
40325,2277.7,2244.8,2278.4,2239.7,645.62M,0.0373
40324,2195.9,2226.2,2257.3,2190.4,1.03B,-0.0068
40323,2210.9,2157.4,2211.9,2140.5,804.04M,-0.0012
40322,2213.6,2220.6,2244.7,2212.4,564.86M,-0.0069
40319,2229,2169.6,2243,2165.8,1.04B,0.0114
40318,2204,2245.6,2253,2203.5,946.92M,-0.0411
40317,2298.4,2307.8,2325,2270.6,712.80M,-0.0082
40316,2317.3,2372.8,2374.9,2309.2,660.30M,-0.0157
40315,2354.2,2352.8,2364.6,2304.3,634.64M,0.0031
40312,2346.9,2373.9,2374.5,2323.6,669.62M,-0.0198
40311,2394.4,2416.4,2434.3,2387.6,599.85M,-0.0126
40310,2425,2388.6,2426.5,2384.7,599.38M,0.0209
40309,2375.3,2347.7,2405.3,2345.5,662.00M,0.0003
40308,2374.7,2366,2379.9,2349.4,790.24M,0.0481
40305,2265.6,2308.7,2330.6,2228.1,1.18B,-0.0233
40304,2319.6,2391.2,2407.8,2185.8,1.21B,-0.0344
40303,2402.3,2395.2,2421.1,2382.1,768.30M,-0.0091
40302,2424.3,2465.6,2465.6,2411.3,774.96M,-0.0298
40301,2498.7,2472.3,2503,2472.3,600.74M,0.0153
40298,2461.2,2510,2514.4,2461.1,782.21M,-0.0202
40297,2511.9,2487.3,2513.7,2483.5,799.05M,0.0163
40296,2471.7,2483,2484.1,2456.6,732.76M,0.0001
40295,2471.5,2512.6,2525.7,2466.5,745.94M,-0.0204
40294,2522.9,2529.9,2535.3,2521.5,616.03M,-0.0028
40291,2530.1,2514.9,2530.1,2507.6,636.21M,0.0044
40290,2519.1,2483.5,2521,2468.3,730.12M,0.0058
40289,2504.6,2506.6,2510.5,2490.2,712.04M,0.0017
40288,2500.3,2492.7,2501.3,2480.7,544.72M,0.0081
40287,2480.1,2477.8,2487.7,2451.7,559.15M,-0.0005
40284,2481.3,2505.4,2510.1,2467.7,836.01M,-0.0137
40283,2515.7,2503.4,2517.8,2502.5,673.13M,0.0043
40282,2504.9,2481.8,2504.9,2480.4,744.13M,0.0158
40281,2466,2454.9,2467.9,2445.3,619.84M,0.0033
40280,2457.9,2455.4,2463.2,2450.1,527.78M,0.0016
40277,2454.1,2441.3,2454.1,2432.9,525.58M,0.0071
40276,2436.8,2424,2441.1,2413.7,589.57M,0.0023
40275,2431.2,2433.1,2442.3,2418.7,669.23M,-0.0023
40274,2436.8,2420.3,2443.5,2417.8,529.60M,0.003
40273,2429.5,2409.5,2429.6,2403.9,501.68M,0.0112
40269,2402.6,2411.7,2423.4,2383.8,581.66M,0.0019
40268,2398,2403,2415.4,2395.3,681.27M,-0.0053
40267,2410.7,2406.7,2417.4,2395.8,575.61M,0.0026
40266,2404.4,2403.8,2411.2,2398.4,491.00M,0.0039
40263,2395.1,2406.7,2412.9,2384.7,588.65M,-0.001
40262,2397.4,2415.2,2432.3,2397.4,661.03M,-0.0006
40261,2398.8,2406.7,2408.6,2396.9,588.06M,-0.0068
40260,2415.2,2397.9,2416.5,2390,584.30M,0.0083
40259,2395.4,2360.4,2401.2,2358,603.43M,0.0088
40256,2374.4,2391.2,2396.9,2364.5,1.09B,-0.0071
40255,2391.3,2387.5,2393.9,2383.3,544.11M,0.0009
40254,2389.1,2381.6,2400.1,2381.5,581.55M,0.0047
40253,2378,2367.3,2378.8,2360.7,574.65M,0.0067
40252,2362.2,2361.9,2367.4,2346,529.84M,-0.0023
40249,2367.7,2376.1,2376.3,2358.1,547.56M,-0.0003
40248,2368.5,2351.1,2368.5,2347.5,580.47M,0.004
40247,2358.9,2340.9,2361.7,2340.7,667.97M,0.0078
40246,2340.7,2325.8,2353.1,2325.7,680.19M,0.0036
40245,2332.2,2326.3,2335.4,2326.1,574.70M,0.0025
40242,2326.4,2304,2327,2301.1,631.26M,0.0148
40241,2292.3,2282.6,2293.2,2273.6,575.82M,0.0051
40240,2280.7,2284.8,2293.3,2275.3,667.11M,0
40239,2280.8,2279.1,2292.5,2275.4,761.75M,0.0032
40238,2273.6,2247.4,2274,2247.3,658.99M,0.0158
40235,2238.3,2234.4,2242.8,2222.2,685.21M,0.0018
40234,2234.2,2208.6,2236.2,2198.7,622.71M,-0.0008
40233,2235.9,2222.4,2241.7,2221.3,596.22M,0.0101
40232,2213.4,2238,2239.8,2205.7,647.22M,-0.0128
40231,2242,2250.9,2251.7,2235.6,530.46M,-0.0008
40228,2243.9,2233.3,2249.8,2228.9,625.30M,0.001
40227,2241.7,2223.2,2243.5,2221.1,552.21M,0.0069
40226,2226.3,2222.9,2226.3,2212.8,547.43M,0.0055
40225,2214.2,2200.4,2214.2,2189.2,559.68M,0.014
40221,2183.5,2157.7,2184.6,2152,696.17M,0.0028
40220,2177.4,2145.1,2179.5,2134.1,598.66M,0.0138
40219,2147.9,2147.5,2156.4,2131.1,590.40M,-0.0014
40218,2150.9,2153.1,2166.2,2132.6,662.58M,0.0117
40217,2126.1,2140.1,2152.6,2125.1,606.27M,-0.007
40214,2141.1,2131.9,2142.3,2100.2,822.61M,0.0074
40213,2125.4,2176.4,2178.3,2125.4,813.07M,-0.0299
40212,2190.9,2181,2194.5,2176.8,676.19M,0.0004
40211,2190.1,2171.7,2193.7,2161.5,720.07M,0.0087
40210,2171.2,2155.8,2171.2,2152.3,631.69M,0.0111
40207,2147.4,2198.3,2202.8,2140.3,918.05M,-0.0145
40206,2179,2220.3,2220.9,2166.9,829.36M,-0.0191
40205,2221.4,2200.3,2225.7,2192.6,727.06M,0.008
40204,2203.7,2203.4,2227.9,2195.4,673.68M,-0.0032
40203,2210.8,2220.3,2223.2,2201.2,597.78M,0.0025
40200,2205.3,2255.8,2262.3,2200.4,797.19M,-0.0267
40199,2265.7,2298.2,2309,2259.8,790.77M,-0.0112
40198,2291.3,2304.3,2304.5,2268.7,657.47M,-0.0126
40197,2320.4,2291,2320.4,2290.7,573.97M,0.0142
40193,2288,2317,2322.5,2279.2,819.10M,-0.0124
40192,2316.7,2303.3,2322.6,2303.3,617.56M,0.0038
40191,2307.9,2289.5,2313,2274.1,614.78M,0.0112
40190,2282.3,2297.3,2298.9,2272.7,631.34M,-0.013
40189,2312.4,2324.8,2326.3,2302.2,546.09M,-0.0021
40186,2317.2,2292.2,2317.6,2290.6,580.24M,0.0074
40185,2300.1,2298.1,2301.3,2285.2,623.54M,-0.0005
40184,2301.1,2307.7,2314.1,2295.7,609.15M,-0.0033
40183,2308.7,2307.3,2313.7,2295.6,630.43M,0.0001
40182,2308.4,2294.4,2311.1,2294.4,537.70M,0.0173
40178,2269.1,2292.9,2293.6,2269.1,358.63M,-0.0097
40177,2291.3,2284.6,2293,2280.2,369.16M,0.0013
40176,2288.4,2293.9,2294.8,2286.6,312.40M,-0.0012
40175,2291.1,2290,2295.8,2280.6,320.26M,0.0024
40171,2285.7,2273.9,2285.9,2273.4,169.83M,0.0071
40170,2269.6,2257.2,2271.3,2253.7,409.01M,0.0075
40169,2252.7,2242.6,2253.7,2241.3,469.96M,0.0067
40168,2237.7,2224,2242.2,2224,490.06M,0.0117
40165,2211.7,2197.6,2213.2,2190.7,1.27B,0.0145
40164,2180.1,2193.5,2198.5,2178.1,547.68M,-0.0122
40163,2206.9,2210.4,2220.5,2203.3,553.36M,0.0027
40162,2201.1,2203.5,2217.6,2197.8,555.72M,-0.005
40161,2212.1,2202.3,2212.6,2193.2,508.13M,0.0099
40158,2190.3,2201,2202.4,2179.5,485.32M,-0.0003
40157,2190.9,2194.9,2202.8,2187.1,531.18M,0.0033
40156,2183.7,2170,2185.7,2156,550.10M,0.0049
40155,2173,2174.7,2187.2,2160.4,578.51M,-0.0076
40154,2189.6,2191.4,2201.4,2183.1,530.18M,-0.0022
40151,2194.4,2203.8,2214.4,2169.7,700.40M,0.0098
40150,2173.1,2190.4,2203.8,2172,572.73M,-0.0054
40149,2185,2178.5,2198.6,2177.8,591.12M,0.0042
40148,2175.8,2162.2,2182.2,2162.2,656.70M,0.0146
40147,2144.6,2135.9,2146.9,2120.7,694.00M,0.0029
40144,2138.4,2116,2155.4,2114,338.70M,-0.0173
40142,2176.1,2174,2178.6,2170.1,394.86M,0.0032
40141,2169.2,2174.7,2175.1,2155.2,550.65M,-0.0031
40140,2176,2168.9,2189.5,2168.8,556.34M,0.014
40137,2146,2145.1,2150.1,2137.1,635.48M,-0.005
40136,2156.8,2176.4,2176.5,2141.6,683.26M,-0.0166
40135,2193.1,2199.9,2200.1,2180.2,566.66M,-0.0048
40134,2203.8,2190.1,2203.8,2185.6,564.24M,0.0027
40133,2197.9,2177.3,2205.3,2177,634.43M,0.0138
40130,2167.9,2156.7,2172.1,2145.9,557.64M,0.0088
40129,2149,2167,2179.2,2145.8,673.04M,-0.0083
40128,2166.9,2166.5,2177.9,2155.3,575.83M,0.0074
40127,2151.1,2147.2,2160.6,2141.3,612.67M,-0.0014
40126,2154.1,2128.5,2154.1,2128.1,601.40M,0.0197
40123,2112.4,2089.5,2117.6,2088.2,559.09M,0.0034
40122,2105.3,2078.8,2105.3,2075.6,673.61M,0.0242
40121,2055.5,2067.6,2081.1,2053,683.02M,-0.0009
40120,2057.3,2034.1,2057.3,2031.3,685.67M,0.004
40119,2049.2,2047.4,2069.5,2024.3,735.52M,0.002
40116,2045.1,2091.6,2095.1,2040.2,873.90M,-0.025
40115,2097.6,2077,2101.3,2071.3,722.13M,0.0184
40114,2059.6,2103.4,2111.8,2057.4,852.27M,-0.0267
40113,2116.1,2144.1,2148.9,2110.9,739.94M,-0.012
40112,2141.9,2158.8,2183.6,2136.9,700.30M,-0.0059
