43503,2203.42,0,427843,-0.11
43497,2203.46,-0.06,479379,-0.12
43496,2204.85,-0.06,545248,0.14
43495,2206.2,1.05,480390,-0.13
43494,2183.36,0.28,552587,0.49
43493,2177.3,-0.02,371619,-0.09
43490,2177.73,1.52,410002,-0.01
43489,2145.03,0.81,413652,0.01
43488,2127.78,0.47,408600,-0.03
43487,2117.77,-0.32,419441,0.05
43486,2124.61,0.02,398035,-0.13
43483,2124.28,0.82,456738,-0.04
43482,2107.06,0.05,475885,-0.05
43481,2106.1,0.43,500078,0.14
43480,2097.18,1.58,439489,0.02
43479,2064.52,-0.53,432891,0.14
43476,2075.57,0.6,380061,-0.01
43475,2063.28,-0.07,382877,-0.01
43474,2064.71,1.95,386248,-0.03
43473,2025.27,-0.58,397831,-0.1
43472,2037.1,1.34,440191,0.08
43469,2010.25,0.83,408991,-0.04
43468,1993.7,-0.81,427976,0.31
43467,2010,-1.52,326368,-0.07
43462,2041.04,0.62,352678,-0.11
43461,2028.44,0.02,398021,0.24
43460,2028.01,-1.31,321499,0.13
43458,2055.01,-0.31,285275,-0.08
43455,2061.49,0.07,311389,-0.26
43454,2060.12,-0.9,421065,0.01
43453,2078.84,0.81,418797,-0.02
43452,2062.11,-0.43,429530,-0.03
43451,2071.09,0.08,444522,-0.01
43448,2069.38,-1.25,448238,0.18
43447,2095.55,0.62,379819,-0.17
43446,2082.57,1.44,457127,0.67
43445,2052.97,-0.04,273933,-0.2
43444,2053.79,-1.06,344164,-0.07
43441,2075.76,0.34,371591,-0.31
43440,2068.69,-1.55,537410,0.09
43439,2101.31,-0.62,492716,-0.03
43438,2114.35,-0.82,507518,0.16
43437,2131.93,1.67,436588,0.02
43434,2096.86,-0.82,427355,0.39
43433,2114.1,0.28,307230,0.02
43432,2108.22,0.42,300076,0.25
43431,2099.42,0.79,239211,0.01
43430,2083.02,1.24,237711,0.05
43427,2057.48,-0.6,227202,-0.06
43426,2069.95,-0.32,242499,-0.09
43425,2076.55,-0.29,267904,-0.05
43424,2082.58,-0.86,281685,0.03
43423,2100.56,0.39,273198,-0.09
43420,2092.4,0.21,301605,-0.14
43419,2088.06,0.97,351043,0.04
43418,2068.05,-0.15,339046,-0.12
43417,2071.23,-0.44,383421,0.3
43416,2080.44,-0.27,295529,-0.01
43413,2086.09,-0.31,298072,-0.09
43412,2092.63,0.67,328035,-0.32
43411,2078.69,-0.52,485225,0.54
43410,2089.62,0.61,315816,-0.13
43409,2076.92,-0.91,361302,-0.03
43406,2096,3.53,371979,0.08
43405,2024.46,-0.26,343814,-0.08
43404,2029.69,0.74,373028,-0.16
43403,2014.69,0.93,441585,0.03
43402,1996.05,-1.53,427305,-0.05
43399,2027.15,-1.75,449198,0.19
43398,2063.3,-1.63,376015,-0.06
43397,2097.58,-0.4,399734,0.07
43396,2106.1,-2.57,373468,0.21
43395,2161.71,0.25,308740,-0.12
43392,2156.26,0.37,351771,0.09
43391,2148.31,-0.89,321763,0.17
43390,2167.51,1.04,275160,0.24
43389,2145.12,0,222512,-0.14
43388,2145.12,-0.77,259176,-0.11
43385,2161.85,1.51,292574,-0.29
43384,2129.67,-4.44,411919,0.13
43383,2228.61,-1.12,365684,0.7
43381,2253.83,-0.6,214644,-0.24
43378,2267.52,-0.31,282139,-0.09
43377,2274.49,-1.52,309502,0.08
43375,2309.57,-1.25,287868,0.03
43374,2338.88,-0.18,278310,-0.12
43371,2343.07,-0.52,317870,0.14
43370,2355.43,0.7,279230,-0.13
43364,2339.17,0.68,321704,0.11
43363,2323.45,0.65,289086,-0.18
43362,2308.46,-0.02,350949,0.13
43361,2308.98,0.26,309235,-0.1
43360,2303.01,-0.66,343167,0.17
43357,2318.25,1.4,292236,-0.03
43356,2286.23,0.14,301309,-0.11
43355,2282.92,-0.01,336830,-0.09
43354,2283.2,-0.24,368211,0.18
43353,2288.66,0.31,312613,-0.13
43350,2281.58,-0.26,357561,-0.08
43349,2287.61,-0.18,387511,0.08
43348,2291.77,-1.03,358187,0.29
43347,2315.72,0.38,277014,0.2
43346,2307.03,-0.68,230513,-0.1
43343,2322.88,0.67,255909,-0.11
43342,2307.35,-0.07,286926,0.07
43341,2309.03,0.26,268215,-0.03
43340,2303.12,0.17,276889,-0.1
43339,2299.3,0.27,307045,-0.12
43336,2293.21,0.46,347292,0.03
43335,2282.6,0.41,338386,0.26
43334,2273.33,0.14,269271,-0.09
43333,2270.06,0.99,294337,0.08
43332,2247.88,0.04,271600,0.14
43329,2247.05,0.28,238378,-0.24
43328,2240.8,-0.8,312519,0.22
43326,2258.91,0.47,255216,-0.24
43325,2248.45,-1.5,335381,0.17
43322,2282.79,-0.91,286161,0.17
43321,2303.71,0.1,244883,-0.18
43320,2301.45,0.06,299691,0.3
43319,2300.16,0.6,230340,-0.06
43318,2286.5,-0.05,244549,-0.1
43315,2287.68,0.77,270494,-0.23
43314,2270.2,-1.6,352057,0.61
43313,2307.07,0.51,219035,-0.02
43312,2295.26,0.08,223927,0.08
43311,2293.51,-0.06,206498,-0.21
43308,2294.99,0.26,262144,-0.14
43307,2289.06,0.71,303334,-0.02
43306,2273.03,-0.31,309320,-0.29
43305,2280.2,0.48,436133,0.3
43304,2269.31,-0.87,334291,-0.05
43301,2289.19,0.3,353236,-0.24
43300,2282.29,-0.34,464516,0.15
43299,2290.11,-0.34,402772,0.06
43298,2297.92,-0.18,379034,0.28
43297,2301.99,-0.39,297122,0.02
43294,2310.9,1.13,291563,-0.2
43293,2285.06,0.19,364408,-0.14
43292,2280.62,-0.59,422989,0.24
43291,2294.16,0.37,339919,-0.04
43290,2285.8,0.57,352639,0.02
43287,2272.87,0.68,344433,-0.01
43286,2257.55,-0.35,346884,0.1
43285,2265.46,-0.32,315103,-0.14
43284,2272.76,0.05,366028,-0.07
43283,2271.54,-2.35,393266,-0.01
43280,2326.13,0.51,396663,-0.04
43279,2314.24,-1.19,414371,-0.21
43278,2342.03,-0.38,526625,0.12
43277,2350.92,-0.3,470915,0.13
43276,2357.88,0.03,415080,-0.23
43273,2357.22,0.83,537264,0.23
43272,2337.83,-1.1,438264,-0.04
43271,2363.91,1.02,456004,-0.25
43270,2340.11,-1.52,606305,0.07
43269,2376.24,-1.16,564819,0.12
43266,2404.04,-0.8,502362,-0.06
43265,2423.48,-1.84,533448,-0.13
43263,2468.83,-0.05,613166,0.43
43262,2470.15,0.76,427947,-0.19
43259,2451.58,-0.77,530160,0.12
43258,2470.58,0.69,474147,-0.05
43256,2453.76,0.25,501364,0.14
43255,2447.76,0.36,438929,-0.27
43252,2438.96,0.66,603023,-0.26
43251,2423.01,0.58,816930,0.42
43250,2409.03,-1.96,575922,0.01
43249,2457.25,-0.88,571837,-0.19
43248,2478.96,0.74,708362,0.08
43245,2460.8,-0.21,653592,0.02
43244,2466.01,-0.24,638126,-0.15
43243,2471.91,0.26,752676,0.28
43241,2465.57,0.2,588088,0.36
43238,2460.65,0.5,431377,-0.28
43237,2448.45,-0.46,596772,-0.14
43236,2459.82,0.05,691813,-0.03
43235,2458.54,-0.71,712620,0.1
43234,2476.11,-0.06,650708,0.08
43231,2477.71,0.55,599901,0.22
43230,2464.16,0.83,490005,-0.17
43229,2443.98,-0.24,593366,-0.17
43228,2449.81,-0.47,714734,0.17
43224,2461.38,-1.04,612024,0
43223,2487.25,-0.73,614102,-0.24
43222,2505.61,-0.39,807589,0.08
43220,2515.38,0.92,746292,0.61
43217,2492.4,0.68,464958,-0.11
43216,2475.64,1.1,520917,0.12
43215,2448.81,-0.62,466096,-0.11
43214,2464.14,-0.4,524280,-0.25
43213,2474.11,-0.09,701423,0.32
43210,2476.33,-0.39,531719,-0.27
43209,2486.1,0.25,727031,0.12
43208,2479.98,1.07,647286,0.64
43207,2453.77,-0.15,394701,0.14
43206,2457.49,0.1,347174,-0.12
43203,2455.07,0.51,395886,-0.1
43202,2442.71,-0.06,441569,0.24
43201,2444.22,-0.27,355188,0
43200,2450.74,0.27,356390,0.07
43199,2444.08,0.6,334425,-0.26
43196,2429.58,-0.33,454309,-0.23
43195,2437.52,1.22,591043,0.07
43194,2408.06,-1.41,551704,0.11
43193,2442.43,-0.07,497141,0.27
43192,2444.16,-0.07,390319,-0.01
43189,2445.85,0.39,395329,0.19
43188,2436.37,0.71,333359,-0.34
43187,2419.29,-1.34,501307,0.51
43186,2452.06,0.61,332129,0.08
43185,2437.08,0.84,306904,-0.33
43182,2416.76,-3.18,457953,-0.05
43181,2496.02,0.44,482138,0.21
43180,2484.97,-0.02,399074,0.37
43179,2485.52,0.42,291496,-0.39
43178,2475.03,-0.76,477219,0.26
43175,2493.97,0.06,377766,0.1
43174,2492.38,0.25,344010,-0.05
43173,2486.08,-0.34,360866,0.03
43172,2494.49,0.42,350203,-0.11
43171,2484.12,1,391304,-0.11
43168,2459.45,1.08,437265,0.11
43167,2433.08,1.3,394849,-0.04
43166,2401.82,-0.4,412972,0.03
43165,2411.41,1.53,400111,0.28
43164,2375.06,-1.13,312254,-0.03
43161,2402.16,-1.04,320397,-0.13
43159,2427.36,-1.17,367557,0.36
43158,2456.14,-0.06,271232,-0.16
43157,2457.65,0.25,321260,0.07
43154,2451.52,1.54,300578,-0.14
43153,2414.28,-0.63,349493,-0.19
43152,2429.65,0.6,432275,0.03
43151,2415.12,-1.13,421486,0.31
43150,2442.82,0.87,322137,0.05
43145,2421.83,1.11,305739,-0.28
43144,2395.19,0.41,423416,0.2
43143,2385.38,0.91,352288,-0.28
43140,2363.77,-1.82,489112,0.35
43139,2407.62,0.46,362416,-0.21
43138,2396.56,-2.31,460075,-0.21
43137,2453.31,-1.54,582837,0.32
43136,2491.75,-1.33,442350,-0.08
43133,2525.39,-1.68,481818,-0.19
43132,2568.54,0.08,595147,0.48
43131,2566.46,-0.05,403051,0.02
43130,2567.74,-1.17,397039,-0.09
43129,2598.19,0.91,437475,0.09
43126,2574.76,0.49,400649,-0.22
43125,2562.23,0.95,514605,0.39
43124,2538,0.06,371087,0
43123,2536.6,1.38,370008,0.08
43122,2502.11,-0.72,342994,-0.03
43119,2520.26,0.18,351845,0.06
43118,2515.81,0.02,333112,-0.01
43117,2515.43,-0.25,336713,-0.01
43116,2521.74,0.72,341607,-0.16
43115,2503.73,0.29,404551,-0.08
43112,2496.42,0.34,438776,-0.01
43111,2487.91,-0.47,444340,0
43110,2499.75,-0.42,444022,0.19
43109,2510.23,-0.12,374323,0.2
43108,2513.28,0.63,311429,0.01
43105,2497.52,1.26,308770,-0.08
43104,2466.46,-0.8,333836,0.01
43103,2486.35,0.27,331095,0.26
43102,2479.65,0.49,262205,0.19
43097,2467.49,1.26,220336,0.13
43096,2436.67,0.38,194850,-0.13
43095,2427.34,-0.54,224641,-0.03
43091,2440.54,0.44,230413,-0.07
43090,2429.83,-1.72,247330,0.05
43089,2472.37,-0.25,236176,-0.23
43088,2478.53,-0.13,308391,-0.05
43087,2481.88,-0.01,324358,-0.05
43084,2482.07,0.51,340759,0.07
43083,2469.48,-0.45,317787,0.25
43082,2480.55,0.79,254953,-0.09
43081,2461,-0.42,281191,0.17
43080,2471.49,0.3,240138,-0.41
43077,2464,0.08,406382,0
43076,2461.98,-0.5,404854,-0.2
43075,2474.37,-1.42,507624,0.28
43074,2510.12,0.34,395430,0.22
43073,2501.67,1.06,323847,0.12
43070,2475.41,-0.04,288568,-0.15
43069,2476.37,-1.45,339022,0.13
43068,2512.9,-0.05,301209,-0.14
43067,2514.19,0.25,348243,0.22
43066,2507.81,-1.44,284887,-0.04
43063,2544.33,0.28,297938,-0.24
43062,2537.15,-0.13,391292,-0.19
43061,2540.51,0.39,485671,0
43060,2530.7,0.12,484887,0.2
43059,2527.67,-0.25,404260,0.12
43056,2533.99,-0.03,362192,0.2
43055,2534.79,0.66,302931,-0.24
43054,2518.25,-0.33,398215,0.38
43053,2526.64,-0.15,287772,0.08
43052,2530.35,-0.5,266531,-0.09
43049,2542.95,-0.3,291525,-0.01
43048,2550.57,-0.07,293540,0.06
43047,2552.4,0.27,277039,0.09
43046,2545.44,-0.16,253922,0.15
43045,2549.41,-0.33,221187,-0.24
43042,2557.97,0.46,292767,-0.45
43041,2546.36,-0.4,527728,0.46
43040,2556.47,1.31,361796,0.15
43039,2523.43,0.86,313788,-0.08
43038,2501.93,0.21,342006,-0.33
43035,2496.63,0.64,511226,-0.21
43034,2480.63,-0.48,646883,0.08
43033,2492.5,0.08,599435,1.58
43032,2490.49,0.02,232007,-0.15
43031,2490.05,0.02,274201,-0.12
43028,2489.54,0.67,313211,0.32
43027,2473.06,-0.4,236625,-0.03
43026,2482.91,-0.06,244245,0.23
43025,2484.37,0.17,199049,-0.11
43024,2480.05,0.26,224415,-0.04
43021,2473.62,-0.05,234801,-0.08
43020,2474.76,0.68,256211,0.27
43019,2458.16,1,201771,-0.09
43018,2433.81,1.64,221745,0.2
43007,2394.47,0.9,184191,-0.05
43006,2373.14,0.02,194772,-0.04
43005,2372.57,-0.07,202619,-0.37
43004,2374.32,-0.26,319125,-0.06
43003,2380.4,-0.35,339346,0.02
43000,2388.71,-0.74,333617,-0.01
42999,2406.5,-0.24,335339,0.11
42998,2412.2,-0.16,303286,0.19
42997,2416.05,-0.09,254586,-0.07
42996,2418.21,1.35,273478,-0.08
42993,2386.07,0.35,298739,-0.05
42992,2377.66,0.74,314263,-0.01
42991,2360.18,-0.22,318872,-0.04
42990,2365.47,0.27,333574,0.37
42989,2359.08,0.66,243613,0.14
42986,2343.72,-0.11,214593,-0.23
42985,2346.19,1.14,277036,0.1
42984,2319.82,-0.29,252682,-0.21
42983,2326.62,-0.13,320428,0.29
42982,2329.65,-1.19,248495,-0.11
42979,2357.69,-0.23,280060,0.06
42978,2363.19,-0.38,265050,-0.13
42977,2372.29,0.32,305637,0.37
42976,2364.74,-0.23,223090,-0.02
42975,2370.3,-0.35,226869,-0.34
42972,2378.51,0.11,341961,0.16
42971,2375.84,0.4,295531,0.29
42970,2366.4,0.05,228616,-0.09
42969,2365.33,0.44,251864,0.22
42968,2355,-0.14,207225,0.03
42965,2358.37,-0.14,201479,-0.21
42964,2361.67,0.57,255766,-0.05
42963,2348.26,0.6,270521,0.26
42961,2334.22,0.63,214025,-0.33
42958,2319.71,-1.69,318581,0.12
42957,2359.47,-0.38,283873,0.21
42956,2368.39,-1.1,234073,-0.07
42955,2394.73,-0.17,252854,0.04
42954,2398.75,0.14,244124,-0.11
42951,2395.45,0.36,273566,-0.1
42950,2386.85,-1.68,303575,0.16
42949,2427.63,0.19,261570,-0.01
42948,2422.96,0.84,264036,-0.05
42947,2402.71,0.07,277570,-0.13
42944,2400.99,-1.73,318652,-0.25
42943,2443.24,0.36,426498,0.27
42942,2434.51,-0.22,336109,0.22
42941,2439.9,-0.47,275200,0.18
42940,2451.53,0.06,233408,-0.07
42937,2450.06,0.34,250132,-0.01
42936,2441.84,0.49,251917,-0.07
42935,2429.94,0.16,270965,0.04
42934,2426.04,0.04,260662,0.03
42933,2425.1,0.43,254205,-0.02
42930,2414.63,0.21,258766,-0.11
42929,2409.49,0.74,289261,0.08
42928,2391.77,-0.18,268926,-0.05
42927,2396,0.58,284462,-0.04
42926,2382.1,0.09,296262,-0.06
42923,2379.87,-0.33,314370,0.04
42922,2387.81,-0.02,301473,-0.1
42921,2388.35,0.33,333721,-0.19
42920,2380.52,-0.58,411776,0.32
42919,2394.48,0.11,310992,-0.09
42916,2391.79,-0.16,343530,-0.23
42915,2395.66,0.55,445132,0.23
42914,2382.56,-0.39,361177,0.01
42913,2391.95,0.14,358034,0.1
42912,2388.66,0.42,325674,0.27
42909,2378.6,0.35,256259,-0.14
42908,2370.37,0.54,299232,-0.17
42907,2357.53,-0.49,360345,0
42906,2369.23,-0.07,360734,0.24
42905,2370.9,0.38,290945,-0.12
42902,2361.83,0.01,329179,-0.02
42901,2361.65,-0.46,334886,-0.15
42900,2372.64,-0.09,392998,0.22
42899,2374.7,0.71,322082,-0.02
42898,2357.87,-1,327234,-0.37
42895,2381.69,0.77,520558,0.25
42894,2363.57,0.15,417080,0.11
42893,2360.14,-0.36,376208,0.15
42891,2368.62,-0.13,326412,-0.18
42888,2371.72,1.16,399499,0.19
42887,2344.61,-0.12,336691,-0.39
42886,2347.38,0.16,555939,0.09
42885,2343.68,-0.39,508844,0.61
42884,2352.97,-0.1,316178,0.01
42881,2355.3,0.53,312875,-0.15
42880,2342.93,1.1,369280,-0.1
42879,2317.34,0.24,409560,0.2
42878,2311.74,0.33,341085,0
42877,2304.03,0.68,340061,-0.19
42874,2288.48,0.07,421134,0.11
42873,2286.82,-0.27,378315,-0.04
42872,2293.08,-0.1,394821,0.07
42871,2295.33,0.2,368138,0.46
42870,2290.65,0.2,251594,-0.25
42867,2286.02,-0.45,335338,-0.28
42866,2296.37,1.16,463460,0.1
42865,2270.12,-0.99,422888,0.5
42863,2292.76,2.3,281761,0.08
42859,2241.24,0.97,261919,-0.11
42857,2219.67,0.65,295140,0.1
42853,2205.44,-0.18,268642,-0.3
42852,2209.46,0.07,386107,-0.03
42851,2207.84,0.5,397526,0.44
42850,2196.85,1.06,275897,-0.26
42849,2173.74,0.4,374714,0.33
42846,2165.04,0.74,281540,0.05
42845,2149.15,0.5,268316,-0.22
42844,2138.4,-0.47,344221,0.18
42843,2148.46,0.13,291399,0.12
42842,2145.76,0.51,259304,-0.32
42839,2134.88,-0.64,383688,0.07
42838,2148.61,0.93,357583,-0.16
42837,2128.91,0.24,427358,-0.13
42836,2123.85,-0.44,489309,-0.05
42835,2133.32,-0.86,512917,0.26
42832,2151.73,-0.05,408457,-0.2
42831,2152.75,-0.37,510164,-0.11
42830,2160.85,-0.01,571691,0.09
42829,2161.1,-0.3,522093,0.31
42828,2167.51,0.34,398514,-0.1
42825,2160.23,-0.2,441640,-0.31
42824,2164.64,-0.11,643564,0.03
42823,2166.98,0.17,626793,0.59
42822,2163.31,0.35,393970,0
42821,2155.66,-0.61,395863,0.1
42818,2168.95,-0.17,358673,0
42817,2172.72,0.2,358608,-0.09
42816,2168.3,-0.46,394426,0.3
42815,2178.38,0.99,303941,0.15
42814,2157.01,-0.35,264947,-0.12
42811,2164.58,0.67,302788,-0.25
42810,2150.08,0.8,402424,0.07
42809,2133,-0.04,374700,0.03
42808,2133.78,0.76,365075,-0.04
42807,2117.59,0.97,382129,-0.24
42804,2097.35,0.3,500861,0.23
42803,2091.06,-0.21,408229,0.07
42802,2095.41,0.06,381442,0.37
42801,2094.05,0.61,277830,-0.36
42800,2081.36,0.13,431445,0.01
42797,2078.75,-1.14,425936,-0.02
42796,2102.65,0.53,434713,0.09
42794,2091.64,0.29,399822,0.16
42793,2085.52,-0.41,343702,-0.11
42790,2094.12,-0.64,385395,-0.11
42789,2107.63,0.05,430851,0.38
42788,2106.61,0.17,312219,0.07
42787,2102.93,0.89,292539,-0.02
42786,2084.39,0.18,297203,-0.01
42783,2080.58,-0.06,301517,-0.09
42782,2081.84,-0.1,330467,-0.02
42781,2083.86,0.45,338045,0.02
42780,2074.57,-0.2,332366,0.15
42779,2078.65,0.17,289685,-0.08
42776,2075.08,0.45,314676,0.33
42775,2065.88,0.04,236009,-0.12
42774,2065.08,-0.49,266722,-0.02
42773,2075.21,-0.12,271809,-0.14
42772,2077.66,0.22,315315,-0.2
42769,2073.16,0.1,392584,-0.52
42768,2071.01,-0.46,825477,0.82
42767,2080.48,0.62,452528,0.57
42766,2067.57,-0.77,288275,0.12
42761,2083.59,0.81,257922,-0.17
42760,2066.94,0.06,310239,-0.01
42759,2065.76,-0.01,312411,-0.3
42758,2065.99,0.02,444863,0.13
42755,2065.61,-0.35,392647,-0.06
42754,2072.79,0.11,415669,-0.22
42753,2070.54,-0.06,530133,-0.12
42752,2071.87,0.37,601435,-0.12
42751,2064.17,-0.61,683932,0.32
42748,2076.79,-0.5,518284,-0.07
42747,2087.14,0.58,555842,0.66
42746,2075.17,1.47,335532,-0.35
42745,2045.12,-0.18,512663,0.29
42744,2048.78,-0.02,398291,-0.13
42741,2049.12,0.35,455351,-0.16
42740,2041.95,-0.18,541344,0.46
42739,2045.64,0.08,371488,0.39
42738,2043.97,0.88,268127,0.17
42737,2026.16,-0.01,229875,-0.13
42733,2026.46,0.1,264522,-0.26
42732,2024.49,-0.87,356590,-0.07
42731,2042.17,0.22,384033,0.05
42730,2037.75,0.09,366636,0.18
42727,2035.9,0.01,310882,0.13
42726,2035.73,-0.11,275096,-0.03
42725,2037.96,-0.19,284570,-0.09
42724,2041.94,0.17,314221,0.26
42723,2038.39,-0.19,249870,-0.14
42720,2042.24,0.27,289708,-0.03
42719,2036.65,-0.01,300190,-0.22
42718,2036.87,0.04,384033,0
42717,2035.98,0.43,383364,0.32
42716,2027.24,0.13,289804,0.28
42713,2024.69,-0.31,225657,-0.06
42712,2031.07,1.97,239429,0.17
42711,1991.89,0.1,204410,-0.05
42710,1989.86,1.35,214649,-0.1
42709,1963.36,-0.37,237190,-0.02
42706,1970.61,-0.66,243181,0.12
42705,1983.75,0.01,217876,-0.07
42704,1983.48,0.26,233086,0.09
42703,1978.39,0.01,214566,0
42702,1978.13,0.19,213579,0.06
42699,1974.46,0.16,201938,-0.14
42698,1971.26,-0.84,235444,-0.24
42697,1987.95,0.23,308200,0.33
42696,1983.47,0.89,231368,0.04
42695,1966.05,-0.43,223513,-0.27
42692,1974.58,-0.3,306957,0.13
42691,1980.55,0.05,272172,-0.11
42690,1979.65,0.62,306500,-0.18
42689,1967.53,-0.35,375663,0.07
42688,1974.4,-0.51,352117,-0.09
42685,1984.43,-0.91,386856,-0.11
42684,2002.6,2.26,433885,-0.39
42683,1958.38,-2.25,709043,1.96
42682,2003.38,0.29,239579,0.14
42681,1997.58,0.79,210334,-0.08
42678,1982.02,-0.09,227776,-0.16
42677,1983.8,0.25,272728,-0.18
42676,1978.94,-1.42,333530,0.04
42675,2007.39,-0.04,321775,-0.2
42674,2008.19,-0.56,400665,0.48
42671,2019.42,-0.23,270531,-0.09
42670,2024.12,0.51,298691,-0.24
42669,2013.89,-1.14,392402,0.31
42668,2037.17,-0.52,299102,0.19
42667,2047.74,0.73,252041,-0.03
42664,2033,-0.37,260355,-0.06
42663,2040.6,-0.02,276001,-0.14
42662,2040.94,0.02,321941,0.05
42661,2040.43,0.63,305931,-0.08
42660,2027.61,0.24,333402,-0.27
42657,2022.66,0.36,458904,0.04
42656,2015.44,-0.9,440256,0.48
42655,2033.73,0.09,297373,-0.13
42654,2031.93,-1.21,343216,0.09
42653,2056.82,0.15,314896,-0.25
42650,2053.8,-0.56,422447,0.25
42649,2065.3,0.6,337709,0.16
42648,2053,-0.09,292345,-0.08
42647,2054.86,0.55,318854,-0.02
42643,2043.63,-1.21,326387,-0.22
42642,2068.72,0.76,416169,-0.24
42641,2053.06,-0.47,546450,-0.18
42640,2062.82,0.77,664041,0.85
42639,2047.11,-0.34,359616,-0.27
42636,2054.07,0.21,494113,0.1
42635,2049.7,0.67,447589,-0.15
42634,2035.99,0.51,525097,0.45
42633,2025.71,0.49,362345,-0.17
42632,2015.78,0.82,434438,-0.01
42626,1999.36,0.4,437425,0.03
42625,1991.48,-2.28,422882,0.08
42622,2037.87,-1.25,392683,-0.4
42621,2063.73,0.09,656653,-0.04
42620,2061.88,-0.23,687157,0.49
42619,2066.53,0.31,462550,-0.19
42618,2060.08,1.07,572967,0.67
42615,2038.31,0.28,342631,0.14
42614,2032.72,-0.09,300506,-0.25
42613,2034.65,-0.25,400953,0.06
42612,2039.74,0.36,378564,0.19
42611,2032.35,-0.25,316969,0.1
42608,2037.5,-0.27,288185,0.04
42607,2042.92,-0.04,277432,-0.03
42606,2043.76,-0.3,285183,-0.21
42605,2049.93,0.38,360414,0.05
42604,2042.16,-0.68,343503,-0.12
42601,2056.24,0.04,392319,0.11
42600,2055.47,0.57,353081,-0.1
42599,2043.75,-0.2,391715,0.04
42598,2047.76,-0.13,374873,0
42594,2050.47,0.08,376489,0.09
42593,2048.8,0.2,346082,0.05
42592,2044.64,0.04,331092,-0.24
42591,2043.78,0.62,436717,0.61
42590,2031.12,0.65,270485,-0.07
42587,2017.94,0.9,289293,-0.11
42586,2000.03,0.26,326514,-0.33
42585,1994.79,-1.2,485853,0.19
42584,2019.03,-0.52,409940,0.11
42583,2029.61,0.67,369588,0.01
42580,2016.19,-0.24,366385,0.04
42579,2021.1,-0.2,350881,-0.15
42578,2025.05,-0.11,411661,0.22
42577,2027.34,0.75,338607,-0.03
42576,2012.32,0.1,350231,0.09
42573,2010.34,-0.09,320954,-0.18
42572,2012.22,-0.16,391049,0.24
42571,2015.46,-0.07,316336,-0.17
42570,2016.89,-0.21,380798,0
42569,2021.11,0.19,380092,-0.2
42566,2017.26,0.42,477808,0.4
42565,2008.77,0.16,340227,-0.05
42564,2005.55,0.72,357643,-0.17
42563,1991.23,0.14,432650,0.28
42562,1988.54,1.3,337764,-0.05
42559,1963.1,-0.56,356527,-0.06
42558,1974.08,1.07,378755,-0.17
42557,1953.12,-1.85,457439,0.13
42556,1989.85,-0.27,405487,-0.13
42555,1995.3,0.4,468611,0.05
42552,1987.32,0.86,448128,0.28
42551,1970.35,0.72,349863,-0.22
42550,1956.36,1.04,451186,0.21
42549,1936.22,0.49,373459,-0.05
42548,1926.85,0.08,394266,-0.47
42545,1925.24,-3.09,750546,0.65
42544,1986.71,-0.29,455390,0.12
42543,1992.58,0.5,407435,-0.27
42542,1982.7,0.08,557437,0.42
42541,1981.12,1.42,391345,-0.19
42538,1953.4,0.07,485269,0.11
42537,1951.99,-0.86,438794,0.16
42536,1968.83,-0.16,376769,-0.14
42535,1972.03,-0.36,439937,-0.01
42534,1979.06,-1.91,443002,0.1
42531,2017.63,-0.32,404303,-0.33
42530,2024.17,-0.14,599681,0.2
42529,2027.08,0.77,497935,0.03
42528,2011.63,1.3,481348,-0.11
42524,1985.84,0.04,540859,0.14
42523,1985.11,0.12,474228,-0.06
42522,1982.72,-0.03,502290,-0.24
42521,1983.4,0.83,657045,0.19
42520,1967.13,-0.1,550503,0.05
42517,1969.17,0.62,523531,-0.06
42516,1957.06,-0.18,558264,-0.15
42515,1960.51,1.18,656874,0.27
42514,1937.68,-0.9,517076,0.29
42513,1955.25,0.39,399514,0.03
42510,1947.67,0.05,388052,-0.23
42509,1946.78,-0.51,505920,-0.27
42508,1956.73,-0.58,696273,0.17
42507,1968.06,0.01,597583,0.13
42506,1967.91,0.05,526718,0.03
42503,1966.99,-0.53,509123,0.1
42502,1977.49,-0.13,462882,0.16
42501,1980.1,-0.12,398532,0.08
42500,1982.5,0.75,369085,0.08
42499,1967.81,-0.45,342189,-0.03
42494,1976.71,-0.49,352696,0.14
42493,1986.41,0.42,310492,-0.05
42492,1978.15,-0.8,328195,-0.18
42489,1994.15,-0.34,401063,0.18
42488,2000.93,-0.72,341143,-0.17
42487,2015.4,-0.21,412803,-0.19
42486,2019.63,0.25,509282,0.28
42485,2014.55,-0.05,397675,-0.17
42482,2015.49,-0.33,480471,0.23
42481,2022.1,0.81,392096,-0.08
42480,2005.83,-0.27,423964,0.06
42479,2011.36,0.11,401236,0.18
42478,2009.1,-0.28,339248,0.07
42475,2014.71,-0.06,317710,-0.33
42474,2015.93,1.75,473520,0.22
42472,1981.32,0.56,387319,0.02
42471,1970.37,-0.09,379537,-0.05
42468,1972.05,-0.09,400616,-0.08
42467,1973.89,0.13,434062,0.21
42466,1971.32,0.44,358032,-0.03
42465,1962.74,-0.82,368165,0.01
42464,1978.97,0.27,363317,-0.07
42461,1973.57,-1.12,392258,0.17
42460,1995.85,-0.31,335074,-0.09
42459,2002.14,0.36,368305,-0.04
42458,1994.91,0.62,385454,-0.06
42457,1982.54,-0.06,410468,-0.11
42454,1983.81,-0.11,463422,0.36
42453,1985.97,-0.46,341173,-0.07
